Id,num_faces,largest_face_area_ratio,dominant_emotion
Uhhw6Jw295o,1,0.32939035689825685,fear
icLK1J0n9I0,1,0.05789403965340575,happy
Z5FoX3ju2J0,2,0.20693825298782265,angry
ZMByI4s-D-Y,2,0.06711466402924998,sad
cuHDQhDhvPE,0,0.0,fear
pZo0r45xxC0,1,0.15088819168340806,sad
9vncG0IP9qU,2,0.0057423090165937335,sad
4timuAnUnG4,1,0.06232761010514878,sad
b9bUUHsn-Pc,3,0.02560682457846623,sad
kvCHcrzLL8I,1,0.1648602289370481,angry
KePNhUJ2reI,0,0.0,happy
kFEka86Lrrc,1,0.03739172078991411,neutral
PeACT6GHBh8,0,0.0,sad
dPIaEWd8zf4,2,0.0013975412831253682,fear
CiRBQ3frG6U,0,0.0,happy
pv8s9dGQ0l4,3,0.21322191159820686,fear
zFk_JjsTMKc,1,0.12504851878294176,happy
_r9Ndb6N_y0,0,0.0,sad
8pD7MXQfdqU,2,0.04740806244549832,sad
GNlQjzje2gw,6,0.05590519098868173,sad
_BL1y6v974Y,2,0.01916085508256439,fear
puMYeBRTsHs,0,0.0,surprise
Xnaj9ULhwqU,0,0.0,
6Ock5HVWPlk,2,0.030414648910034935,happy
cZFhjMQrVts,2,0.18767877342819803,neutral
d5Eewda7Xsk,0,0.0,
icwENiwT1zI,2,0.07853821494813473,neutral
spUNpyF58BY,0,0.0,fear
sI7E8J1sGvw,0,0.0,angry
UzEyHb4mvkk,0,0.0,
VpNX324owaQ,0,0.0,happy
ClzJkv3dpY8,1,0.09149011462829397,happy
ZVPsNDonA84,0,0.0,fear
1GfuKF4uENc,0,0.0,angry
F2xv4fba65U,2,0.12346487066625438,happy
KUqg8XtAHnc,0,0.0,angry
BHdezYIgLDE,2,0.04843435681512347,happy
UCq_cDPeY1k,2,0.0027911794944510703,neutral
jA-DBKQsHp0,7,0.07388530721749854,neutral
FDng_dnHKFg,0,0.0,sad
Qhaz36TZG5Y,0,0.0,fear
C2EfChhlEYo,0,0.0,sad
mgCMRai9K8I,2,0.08609656196714342,sad
Dd7dQh8u4Hc,1,0.1445132602568012,angry
84sHN6_MyMo,0,0.0,sad
FbPE8AtkkC8,0,0.0,
nNmRDRfnX6U,0,0.0,angry
GRo32Ug22HY,3,0.14606592223606676,fear
aO3JgPUJ6iQ,2,0.0676851669426181,neutral
s5Ma_9dTtZQ,0,0.0,
2OSrvzNW9FE,0,0.0,fear
BriBDiBxaMY,1,0.03698002587884174,happy
P69xdkqBJno,2,0.04116979520262046,angry
UPS4nxI0b9g,2,0.012437276804916514,happy
GcdB5bFwio4,0,0.0,sad
_RlxCc0M6Ko,1,0.037351205338516394,angry
fx9-cMoEv7k,1,0.040340202414986884,sad
ePN1J_c4ulw,1,0.2290620457766936,happy
NRjKjgdjCXI,1,0.0002838133100643366,surprise
-UdWguw90g4,2,0.03643712093482615,fear
DZ9wk6aVjT0,1,0.07206755378114091,neutral
eWISIF0k8Mc,5,0.09210565278792274,sad
IoaIQSIHuQs,2,0.1949895105611035,surprise
BqLH-nTZEOc,1,0.039846477343211416,neutral
HGzlV4ggudM,0,0.0,happy
Jl0IDXkYKbk,2,0.044534288288101985,happy
0txXeFdn1PM,0,0.0,happy
P_aDQDtcd-8,0,0.0,surprise
lA77zsJ31nA,1,0.041841050552450014,happy
CwF8DYf5dDc,0,0.0,neutral
AYA9twQXBq8,0,0.0,sad
VR0xCO7BFgo,1,0.0613803298552941,happy
_uBH-oZwceE,1,0.02263635897366233,happy
PGqZkOveLb8,1,0.018881104114657824,happy
2Sj2fd6b_Cg,2,0.021431333209815825,sad
gWVHses2GCY,2,0.1440708835300499,happy
xjW-isgOijs,1,0.052338113526735064,neutral
4x04M8YwOBw,0,0.0,neutral
aJukS3HjYWY,1,0.022849828181147638,angry
RYSvCb14JjU,3,0.04329778762901494,angry
2oysDxhHEEk,1,0.15980779291105213,neutral
l0IefQRFVfE,1,0.04100620715233112,fear
p6OkpHNtvE4,0,0.0,sad
v191Y8AUk6w,1,0.01583711015488916,fear
UNbgIxL3PyM,3,0.12541471208592858,sad
XCuz0pqBKb0,0,0.0,sad
Viz-GXRBj0E,0,0.0,sad
kjyeCdd-dl8,0,0.0,sad
2fCi1R06oQ8,0,0.0,
8vW6qokJ22o,7,0.0654232063111648,surprise
GTW8IplsKmM,1,0.18749327483831923,sad
eopL9kmMhvw,3,0.09511024954101432,happy
E0WT1HtB-Sc,1,0.03795387132697316,happy
rUely4qsxaQ,1,0.002708576847473725,angry
I-VmHtzFnBY,0,0.0,fear
9EvbqxBUG_c,0,0.0,neutral
bP9lPl0LuR0,1,0.01621647416751431,fear
FH-_Mtkugbs,0,0.0,fear
-plesrt8ZCs,0,0.0,
dwt8LetFRSw,2,0.002896943193907191,angry
mfokPqeSNcw,2,0.6519905806553571,neutral
a8HoZlhenZ4,1,0.17323306539664146,sad
n0wvDwSnzcw,0,0.0,sad
zFiw3_uXyyQ,0,0.0,neutral
cn1kw3_mI70,1,0.13696362839994333,sad
jFS9rRTXue8,0,0.0,fear
RXqSedWSu2k,0,0.0,angry
1fPWr0d5zBE,2,0.036598483406087325,angry
Wul0SIpKaIg,6,0.025401573119004803,fear
USuh4mYfFYQ,0,0.0,sad
1lJhcmuMeBA,0,0.0,happy
Q9BVIwyUr9k,0,0.0,happy
KM0ZV1X9o7o,0,0.0,sad
zIOFGCbwJSs,1,0.017095069031210088,sad
CCkPhYiKbJU,0,0.0,neutral
JzWtoP1Xhc0,1,0.20466979903176935,happy
DFtBjc1dz7w,1,0.000501954432935842,happy
1zx8-CBtXIs,4,0.0009295378056625244,happy
A4orCB71BgY,0,0.0,angry
2h6k6eg_RmM,4,0.3337018959972233,neutral
5FWfg__wKSY,1,0.20803616068183223,neutral
IDtHjIe13aU,0,0.0,fear
yg3yHYQi02I,0,0.0,sad
9cNmUNHSBac,1,0.003150877535811358,happy
dmbpagijVkk,4,0.023244389117923623,happy
HEaaln5jDl8,1,0.19813834002482508,sad
WGcqICKfi9Q,1,0.17337246968407727,happy
DF-yBAkLFfw,1,0.0008627221730519194,sad
IbgPYS3RnTA,3,0.20893468788574174,surprise
IF59QNrF1VQ,0,0.0,fear
YJlOmF0HK9w,1,0.04811157562853623,happy
xnWKz7Cthkk,0,0.0,angry
Rd_BRT6_TPk,2,0.03655907493222104,neutral
BShvYeyMm_Y,1,0.019921329298987177,neutral
VpdK79WVd_M,0,0.0,
nX4d2mxwCS8,1,0.21095799984533375,sad
BDPCrGjAKXk,1,0.03332201403632401,fear
vLQeb8LWyh0,0,0.0,neutral
vymlkhTgk_Y,0,0.0,
eEBXYh_ND-E,2,0.014594109339749492,neutral
faI8kacPGbQ,1,0.01672597661570118,happy
_aAZOeftU74,2,0.0171533195064967,surprise
VkDEUeqQUXY,1,0.24065794256517015,happy
4o_JjYV1OZE,0,0.0,
s--5ft5YiHg,0,0.0,sad
UCW_UH-k-ec,2,0.08243930694438732,angry
CA-eyG7lUv8,0,0.0,fear
Zz8MCVJb0_k,0,0.0,sad
aydFCQiUW44,1,0.03099619477004934,fear
klpDHn8viX8,0,0.0,angry
IABIU27z7_k,1,0.1387814551386441,angry
U4nBnuv9n9o,3,0.008435082331096359,happy
mNTBC7Qe-R0,2,0.04021928843558877,sad
ADsp3UaLhl0,1,0.1168976115010077,neutral
ecl-eCbYFPM,0,0.0,neutral
tbm-izZisbw,0,0.0,surprise
BXpu6tbFCsI,0,0.0,happy
m8MQTE5uOoU,2,0.0008386713929515584,angry
NQNAdgo91JE,1,0.20729379926500416,sad
DvlyzDZDEq4,0,0.0,neutral
dLyt7H7gyhI,2,0.11933757079460065,happy
hzDzv4NVlfE,0,0.0,
MCMY2kMVPa4,0,0.0,fear
bglWRBB6ZM8,0,0.0,angry
CwwZFxH1W4c,0,0.0,angry
4GCO9k1FKaE,0,0.0,neutral
y1XbPl1XB44,3,0.060698361534974134,neutral
1AElONvi9WQ,0,0.0,happy
iI1o2hNy2hE,1,0.0008713141094237168,sad
Jl3K63Rbygw,1,0.13150907196680311,fear
XUtatDjX_i4,0,0.0,fear
GLSPub4ydiM,0,0.0,
lfGeJHksykI,0,0.0,neutral
lKdY1OoCZ4U,1,0.04276044889198602,angry
qeAfdT1Ihpg,6,0.1126477220820723,neutral
5ZYw4MIUgk0,0,0.0,neutral
QQmFClkyoPY,1,0.07770602330744522,happy
mLUTB5TwM4o,0,0.0,angry
Q9SZlypyK-4,2,0.01937086022040982,fear
6QXt1AhlYqs,2,0.02107610108924291,neutral
wmW4K1xkvoQ,0,0.0,angry
yOwZLfjmysY,0,0.0,neutral
YUyuIcy_Lg4,0,0.0,neutral
aFdBcYN3sNw,3,0.004163397971974518,neutral
RtWbpyjJqrU,0,0.0,
cLNyF1Zw5tg,1,0.0691014768427946,happy
QdalHDSQRDk,0,0.0,
pKcJ-0bAHB4,0,0.0,happy
uuSwnbb65f4,1,0.026286987188996136,angry
gDmcL3LBEo4,1,0.010114439694476056,sad
HJyMIjmvp7w,0,0.0,
HZigkcTxRo0,0,0.0,
YMRfZHIGhMg,0,0.0,sad
0AN1VkClpc8,0,0.0,
rKtFJxGzJX8,0,0.0,fear
IPJrTDcUfxM,0,0.0,
ZDiL_9EYzy0,1,0.02062888408285289,sad
U9DyHthJ6LA,1,0.13686773533056515,angry
QlaeirHJpns,2,0.11607998512990737,sad
qunNYOC-toQ,1,0.0032184525754968894,sad
CmI2dXo14sY,2,0.09026338415802747,happy
saANxD0cqy0,0,0.0,sad
H7M74iEonn0,0,0.0,angry
sZ7Jlq9mQrY,0,0.0,neutral
kEIvicUmegs,3,0.14357001543852874,angry
UXR_bqyAy4E,0,0.0,
Kas0tIxDvrg,0,0.0,happy
LiEFyZGcK5c,0,0.0,neutral
d7qqu9HC7V0,1,0.12278901813318953,happy
FnSr820S2Mk,0,0.0,fear
YIafrsAWS1Y,6,0.0997663359865189,neutral
mkpCzp0CmjY,5,0.0012835174196152365,neutral
B6KkwjGecmo,0,0.0,neutral
S0EHWgR6yVU,1,0.06576799170295544,angry
43diGN3pR8U,5,0.034385115798727384,happy
9yRerlN3XJw,1,0.017962850423876565,happy
ztninkgZ0ws,0,0.0,happy
NXCtgI2lkFw,1,0.11839637349841117,neutral
VmzQ2hdfQcs,2,0.11086820560478372,neutral
Bb5VfiFy0kY,0,0.0,fear
q6yHoSvrTss,2,0.0007689831222523935,neutral
d25HklopoSs,1,0.17351973173701177,sad
uuhkVTJ6A_c,1,0.10087874739064015,surprise
rXHTXdlWw1w,0,0.0,fear
gW1CShFy0NI,0,0.0,sad
stRtOHjh6lY,2,0.08911422530344579,happy
6A8W77m-ZTw,2,0.009512222973215911,angry
Auh74d_OG8Y,3,0.018753275339285613,sad
YrpoK7Askck,1,0.049808398465625535,sad
TPpoJGYlW54,0,0.0,surprise
Qc35afiM2f4,2,0.026156747173182945,surprise
G4Sn91t1V4g,1,0.001924997825481114,disgust
9biIOtEYeHc,0,0.0,neutral
l2ojCqhqGZ8,0,0.0,angry
RuAQo97K-zE,2,0.09100734995245653,fear
KSiZrKvHlVQ,1,0.12087393970727286,neutral
hhSYpPSnfww,2,0.25027023873530196,neutral
9zMOrX3MM-s,1,0.050133846569579595,angry
TfPz27jsFiU,3,0.20798439414538733,happy
-dmiS_6YrGU,2,0.01863890042940562,happy
DBkONFkdWSM,0,0.0,angry
H5XWyPgUCm4,0,0.0,neutral
oDqGAUvWKkU,0,0.0,sad
lQYzT49hyKo,5,0.07416166469938111,sad
88aDJFdUjH4,0,0.0,sad
W12vb_Crf00,0,0.0,surprise
3mnSDifDSxQ,0,0.0,angry
kd2KEHvK-q8,0,0.0,happy
ioI0EIUerTQ,2,0.03645214353538348,happy
dzmATptvbFQ,2,0.055953112493935905,neutral
OVCJ3sOrXeA,0,0.0,neutral
AbzCt9GWZjo,0,0.0,sad
9ElPvR3kupM,1,0.005476353985213791,angry
3TflpIllQHY,1,0.020158326069449686,neutral
EmcMG4uxiHk,0,0.0,angry
8i67R5bnb14,0,0.0,sad
N6cfFnBNELs,1,0.032002015405645984,angry
tMNxgi_0eKA,3,0.07978837965864335,surprise
p6ff-ShY5Bw,2,0.0166781172795163,angry
RmAYo5E52sI,1,0.06498121547063723,surprise
n3IYmdy6d4Y,0,0.0,sad
yJqsPBWbtjk,1,0.5850010659844783,angry
Gj5lJWy0TYk,0,0.0,neutral
SorWwznGdCU,0,0.0,angry
ZQxirOH1YEE,0,0.0,
F6dZvCWe94Y,1,0.01627046833583563,neutral
rRRUrhomU3o,0,0.0,angry
rB83DpBJQsE,1,0.0005813572960485342,neutral
P1EalbUQfiU,0,0.0,neutral
gis6urgkFoI,1,0.14242553976190264,happy
bGHM6DSAgiA,1,0.15455930002414334,fear
tXqQs7oMwmg,0,0.0,neutral
HA2J71KQV24,0,0.0,neutral
Sep0Otx4qO4,0,0.0,sad
ZJy1ajvMU1k,0,0.0,happy
CV7r9O9AbrA,0,0.0,
60wLvPWXCCc,0,0.0,fear
g93tfwqxgiI,2,0.0005629738083507618,angry
s4mGOrbEKbs,15,0.017035927611286753,neutral
QjuWqBzO7qY,0,0.0,neutral
IknbgnJLSRY,0,0.0,
kuYylDsN6KQ,2,0.0472858317382755,surprise
j2umt3WZU8Q,0,0.0,sad
fuFQzAKbrtM,0,0.0,angry
QqZBC60vuhM,1,0.057993689758358315,angry
db8e1yYw6to,1,0.2508736552877099,fear
gElfIo6uw4g,1,0.03558641614147367,neutral
a1plyHeIVmE,3,0.1844153167735658,neutral
MU1_QlN3Z98,0,0.0,fear
Dd1JUTA7Ijc,0,0.0,sad
eRjnPwoxSWU,1,0.07238246008479501,sad
XhulR_kJf7Y,1,0.01796060537678083,neutral
JZ2fRE_nkak,1,0.1516183740636633,fear
ZxKqoIOiW7s,2,0.015395226970313161,happy
mht-1c4wc0Q,0,0.0,sad
7XoGwFNUwiM,1,0.05596220007113112,angry
ir_OzWzbnC0,1,0.08356206104445442,happy
fNk_zzaMoSs,0,0.0,angry
6L-BogO6HwU,2,0.06690366565760542,sad
XkZ6-9lxRPg,0,0.0,
Yb5D9Q4gZH8,3,0.020804965153802188,neutral
ii50SWTJSoA,4,0.06297103542676369,neutral
CEHMfdqwWXA,0,0.0,neutral
8Sn286tPtDE,0,0.0,fear
VqP-2ftKIYI,2,0.036891989858575266,fear
kUfF2MTnqAw,0,0.0,
y4mYPMvEbcQ,0,0.0,fear
NzJuDo5ots0,2,0.06779135866120214,fear
QyUFG359bLY,0,0.0,
d4EgbgTm0Bg,0,0.0,sad
GEjya4OPqNs,0,0.0,sad
kIID5FDi2JQ,1,0.010138110235580674,happy
Q11jwThxBBI,0,0.0,neutral
_FLo14GMYos,0,0.0,
KGAj8IhnR3c,3,0.017820587133125326,neutral
5GiBolhyjcQ,1,0.036971982857066904,sad
bs0SWXbty18,2,0.01460516526027277,angry
xqf7SfJUepE,0,0.0,surprise
oUoO3Ik8aIk,1,0.007074957913247696,happy
3GyrXqGCszE,0,0.0,happy
ryg077wBvsM,0,0.0,sad
-my4qBBNRBI,0,0.0,
sStxk4mv_DY,0,0.0,happy
c3wKkZULCHg,0,0.0,fear
vboQOQwifwg,0,0.0,disgust
ZDxLa6P6exc,0,0.0,neutral
6L8yUY-doNc,0,0.0,fear
07mBfR8erMY,1,0.2752817577372222,angry
AOIi9SjJvgU,1,0.2228295913999409,neutral
r6sGWTCMz2k,0,0.0,happy
XolBNaavdAQ,2,0.2175363005104916,fear
pMPomCWUraQ,0,0.0,fear
Ej5Ap4B9q9I,0,0.0,neutral
AgMcqNnqatw,0,0.0,sad
xlvxoNzUxfM,1,0.04961383016233109,angry
WTxTBFU7Sdk,2,0.0375097460971478,sad
qfNwL8w5F4M,0,0.0,
eLAwG7CjF_k,1,0.0032882833026656043,fear
EK32jo7i5LQ,0,0.0,angry
el6No1wNKf0,0,0.0,happy
-9kzxE3PfE8,0,0.0,fear
qXdBYPTN_5Y,0,0.0,
otjvUz7qKXc,1,0.055640552026396915,angry
vl3CtEMr1oA,0,0.0,
mH7vFc0bUpU,1,0.08265735341657862,sad
V2UDvKojIjI,1,0.19045659205991872,fear
YcuofODMCMU,1,0.08347263457140647,sad
t36jHEyK9C8,1,0.009639718886646734,sad
GDrBIKOR01c,0,0.0,angry
HhrbbYD5ScI,1,0.16690396087712847,sad
K7s1IYVfvSA,1,0.04780835645428548,fear
qLvpLGFacjQ,0,0.0,sad
0cJH8_0M-bE,0,0.0,neutral
Wnptqz_177E,1,0.0896854164185667,sad
-l9dawoTDqs,0,0.0,
QLFRGj-PPNI,1,0.10384975839664548,angry
TxU4pj8l3N4,0,0.0,
bCtllVKT2tA,0,0.0,
X2bu3UjCxj0,0,0.0,fear
vHuFizITMdA,0,0.0,neutral
Z5x22ef7A-w,0,0.0,happy
lex6USTugUU,2,0.10631327263985137,sad
qpipLfMiaYU,2,0.1275363620904702,sad
Kjp3PTeXBew,1,0.0814893997405367,sad
yyRwM0QqZCs,0,0.0,sad
xmRaWhae5e8,1,0.025579872351227096,happy
wwH3rA8Evow,2,0.08139770540347362,neutral
9ugC3TXSKoE,3,0.19226975976751962,neutral
3-0-81q-fGo,1,0.04158233487225112,happy
Toft6fMvByA,1,0.013750342533256925,angry
fdFf5PRPE9g,0,0.0,
-QgJgZCJvo4,0,0.0,
cDoRmT0iRic,1,0.00661669435139427,fear
KnMKCHqXLow,0,0.0,happy
K4rCzA8fS84,0,0.0,angry
DPsri_-tIXk,0,0.0,sad
Mwt35SEeR9w,1,0.02163832117841139,sad
7iwgyzX-76g,1,0.16204998382368843,neutral
NEoOJ0uRskY,4,0.1274473771349666,happy
Y-orMndwuSE,6,0.060147349827344036,neutral
0viKv1RDhak,1,0.016979384669636298,fear
sWy1qmMoToM,0,0.0,sad
Tgp2cZd1sB0,1,0.16948186731257328,sad
VrKW58MS12g,2,0.006930492600998959,sad
y-yzL5zJVno,0,0.0,sad
W2Cv5hZfOmk,11,0.014101360638047077,neutral
IHMFDxLcMYs,1,0.06413373365108933,sad
Pb3SRG1Nvv4,0,0.0,happy
MGDT0LYJmxc,3,0.24522972436681206,angry
-sJ6IJZJhUU,0,0.0,
0sr1Xeocuuc,2,0.2734247349555356,fear
CLUy9DH7V2M,0,0.0,happy
vNIe_UwHPU0,2,0.09964273243122888,fear
iVv_xiIx22Q,2,0.04703087570923395,fear
P09pTe54uKM,2,0.09308197512143832,fear
094y1Z2wpJg,0,0.0,neutral
lgc7uqWcp-w,0,0.0,fear
atCA7JWOi_0,0,0.0,fear
0EhcAzhauRM,4,0.07743008567757999,neutral
z2qNEOnlxjA,1,0.04515989122393269,angry
OhV3wb_FVEE,5,0.12127720417300528,happy
Pv_5VTrHyqY,0,0.0,sad
SXsQeGVk3TA,1,0.030975003116679244,neutral
XUhXLsrZiE0,0,0.0,fear
a6Vc9XYwdNw,2,0.017236654690810205,fear
s_Sf4wfwvzI,0,0.0,happy
kzJLVWnzLqA,2,0.029641197666548276,neutral
s9X9qymgshE,1,0.15266062506220718,sad
ey6drwA_xvE,0,0.0,sad
hYf6av21x5c,0,0.0,
7_e0CA_nhaE,0,0.0,neutral
kD80DmquP5M,0,0.0,neutral
P9FXWmwvri4,0,0.0,angry
MujRLvZ61jE,0,0.0,sad
Jpd_CUX2o98,2,0.0006402312765337431,happy
mqZS-hEPE6k,1,0.005557369105815724,fear
vPdkgaHnZuM,1,0.017383989491849612,surprise
HuEREfPjT5Y,2,0.017729692932023478,angry
cEdfD7j-LnU,1,0.0005537616627083884,neutral
sgu2mQ65kVc,0,0.0,happy
1Rf9-Ej2xPw,3,0.08296671007064611,neutral
F0LNbWM-Hno,0,0.0,fear
Y5yCbi4qcpk,0,0.0,
sD0NjbwqlYw,1,0.0004518410650133673,sad
IVQ3yH-Zusg,2,0.06873980471959233,fear
WqBZVlgORbY,1,0.10951425522141058,fear
DPthR7Z0um0,0,0.0,sad
R1Nq92M3kfI,0,0.0,neutral
A1S4pwewhyc,2,0.1446966273802991,happy
x1H-323d838,0,0.0,happy
prd2RfhF1tM,9,0.04488253487223397,neutral
ZOFJ06mLAJA,1,0.012303969322420016,neutral
j-2ZxldMO-M,2,0.1438827399973972,fear
FjtRbz1LE4Y,1,0.1162540028238598,angry
3_9v-7rtVDk,0,0.0,
xC-c7E5PK0Y,1,0.08753886804252084,happy
kiSm0Nuqomg,2,0.0011924652930611047,fear
IJhgZBn-LHg,0,0.0,fear
vzSfnduxNDg,2,0.4025108752685575,fear
ViJrqqBo4J0,2,0.026128731016854846,surprise
TLnUJzueBOQ,1,0.10198785199955182,happy
vDBzi0n9Fxg,2,0.014487267639067594,sad
GTXP2FzQS94,3,0.37309795179005506,fear
F3RGIBExjfE,1,0.06945780134938104,neutral
TwIvUbOhcKE,1,0.05790542773052039,angry
3dEfc9LL9bQ,1,0.06726332572716728,happy
oiTmN3NyV0o,1,0.05345699407893941,happy
fPcd2egOQnI,1,0.22131419863516485,surprise
UFyIMBlFyos,1,0.0735085392990479,neutral
EiKK04Ht8QI,1,0.09754050228889179,neutral
ubTJI_UphPk,1,0.16313313211409575,sad
n9dlwebb04Y,0,0.0,happy
TwNPKb9ol8Y,0,0.0,happy
_igf9kSG60A,0,0.0,fear
7KwzVus9xds,0,0.0,fear
_bggaA5AURA,1,0.0024161098604247398,sad
h6fcK_fRYaI,1,0.11978003104159143,neutral
ITVVgoGZMUI,0,0.0,happy
jAhjPd4uNFY,0,0.0,angry
pPyfwf-Vw0A,0,0.0,neutral
mvW7fNpEmUE,1,0.04068106608382626,disgust
PCRx78Zhj7s,0,0.0,sad
leL_bsHEZdM,1,0.06780794003918901,sad
xKcx7vXZcHc,0,0.0,happy
rRgQ067tyNg,2,0.03332842210816226,happy
z9rfPuCuDmc,1,0.3830542783270357,surprise
Z0xDAUXPc8c,1,0.019924284776448076,sad
QtMzV73NAgk,1,0.026451927654758643,neutral
CH4TaEFtcvc,1,0.011682258537016928,neutral
RoVnb_TlJ8A,3,0.12882533966878934,angry
ZnfhpaVs2gY,0,0.0,
WG-IShOxrLg,1,0.015477320907035493,neutral
PYlLNyX2nCE,0,0.0,
GVTRJa4B4fY,1,0.01834265835576389,happy
t-osG0F2MZM,0,0.0,sad
tLExSqNNMPc,1,0.19132914696363085,sad
Baa_Db8RfxM,1,0.09925438293963049,fear
g8utYlNlb9A,0,0.0,neutral
vECmNK0xHNk,4,0.025058248893228666,angry
CVClHLwv-4I,1,0.10891538017563107,sad
-28pKoQdMl8,1,0.09031458587329931,happy
0zMSMJZc9EA,0,0.0,angry
PmoHSczX8pU,2,0.022367048834667003,fear
nl-krobOENg,0,0.0,
n1hR9rpvS74,0,0.0,sad
lIHWgKIXaJU,2,0.031186769217136114,fear
gB9n2gHsHN4,0,0.0,sad
veMFCFyOwFI,5,0.0025615797886863827,angry
Zn0GBm1ltIk,1,0.0008194329483093396,neutral
iokVvwcut5o,2,0.11484331942636418,fear
IHZwWFHWa-w,0,0.0,happy
glidaMrZrdY,1,0.0006684186151286061,neutral
eMKjfbIPAtM,1,0.028356835379680787,neutral
8kef1wXcQYw,3,0.03044889605557728,happy
7OeeHz0uNdM,4,0.05485350644451905,fear
zFZ5jQ0yuNA,0,0.0,sad
0oBi8OmjLIg,1,0.02152312570745077,neutral
rS_qpJvOc7k,1,0.17595338886825024,sad
65E-U_xd4VQ,1,0.10157994908087858,sad
lf8daKt3UlY,2,0.0008713557408191264,happy
1-XqGieWOv8,2,0.0021350713848119086,neutral
_uX9adalziQ,5,0.11363029654559492,neutral
Ilg3gGewQ5U,1,0.03869305440188883,sad
xlPJfeNzBzE,5,0.0618691320656439,happy
sfMUn1U3aSk,1,0.05163148351610289,happy
5iPH-br_eJQ,0,0.0,surprise
_UuxZviRjus,0,0.0,
0U_Mpg59FSw,5,0.06831542202482321,fear
LuM1IXl66B8,1,0.12354881627343174,neutral
